tad_id;chromosome;start_position;end_position;source_method;cell_type;calling_method;resolution;source_file;database_name
HiC_HMEC_DI_10kb_chr2_70520000_70880000;chr2;70520000;70880000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_70900000_71210000;chr2;70900000;71210000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_71240000_71750000;chr2;71240000;71750000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_71750000_72390000;chr2;71750000;72390000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_72390000_73120000;chr2;72390000;73120000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_73120000_73450000;chr2;73120000;73450000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_73520000_73830000;chr2;73520000;73830000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_73960000_74440000;chr2;73960000;74440000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_74470000_74830000;chr2;74470000;74830000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_74890000_75120000;chr2;74890000;75120000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_75260000_75680000;chr2;75260000;75680000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_75690000_75870000;chr2;75690000;75870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_75940000_76840000;chr2;75940000;76840000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_76880000_80150000;chr2;76880000;80150000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_80260000_84000000;chr2;80260000;84000000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_84050000_84640000;chr2;84050000;84640000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_84680000_85130000;chr2;84680000;85130000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_85250000_85550000;chr2;85250000;85550000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_85550000_85840000;chr2;85550000;85840000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_85850000_86050000;chr2;85850000;86050000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_86050000_86400000;chr2;86050000;86400000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_86420000_87100000;chr2;86420000;87100000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_87100000_88470000;chr2;87100000;88470000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_88480000_89020000;chr2;88480000;89020000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_89020000_89510000;chr2;89020000;89510000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_89830000_89900000;chr2;89830000;89900000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_90030000_90150000;chr2;90030000;90150000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_90200000_91860000;chr2;90200000;91860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_91940000_92310000;chr2;91940000;92310000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_95330000_95640000;chr2;95330000;95640000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_95650000_96440000;chr2;95650000;96440000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_96460000_96550000;chr2;96460000;96550000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_96620000_97200000;chr2;96620000;97200000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_97230000_97480000;chr2;97230000;97480000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_97520000_97860000;chr2;97520000;97860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_97860000_99020000;chr2;97860000;99020000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_99020000_99210000;chr2;99020000;99210000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_99230000_100120000;chr2;99230000;100120000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_100120000_101180000;chr2;100120000;101180000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_101180000_101620000;chr2;101180000;101620000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_101620000_101870000;chr2;101620000;101870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_101910000_102490000;chr2;101910000;102490000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_102500000_103360000;chr2;102500000;103360000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_103380000_105640000;chr2;103380000;105640000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_105700000_105860000;chr2;105700000;105860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_105920000_106160000;chr2;105920000;106160000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_106170000_106720000;chr2;106170000;106720000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_106720000_106810000;chr2;106720000;106810000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_106890000_107210000;chr2;106890000;107210000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_107220000_108810000;chr2;107220000;108810000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_108960000_109400000;chr2;108960000;109400000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_109430000_110290000;chr2;109430000;110290000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_110300000_110510000;chr2;110300000;110510000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_110850000_110990000;chr2;110850000;110990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_111380000_111860000;chr2;111380000;111860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_111860000_112230000;chr2;111860000;112230000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_112230000_112530000;chr2;112230000;112530000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_112580000_112810000;chr2;112580000;112810000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_112810000_113340000;chr2;112810000;113340000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_113340000_113490000;chr2;113340000;113490000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_113490000_113960000;chr2;113490000;113960000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_113960000_114220000;chr2;113960000;114220000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_114250000_114720000;chr2;114250000;114720000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_114720000_118570000;chr2;114720000;118570000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_118570000_119630000;chr2;118570000;119630000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_119630000_120130000;chr2;119630000;120130000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_120160000_120250000;chr2;120160000;120250000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_120430000_120960000;chr2;120430000;120960000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_121080000_121450000;chr2;121080000;121450000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_121450000_121840000;chr2;121450000;121840000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_121840000_122290000;chr2;121840000;122290000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_122290000_122520000;chr2;122290000;122520000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_122540000_124700000;chr2;122540000;124700000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_124780000_127820000;chr2;124780000;127820000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_127820000_128250000;chr2;127820000;128250000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_128280000_128570000;chr2;128280000;128570000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_128640000_131170000;chr2;128640000;131170000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_131470000_131870000;chr2;131470000;131870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_131900000_132580000;chr2;131900000;132580000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_132580000_132910000;chr2;132580000;132910000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_132940000_133940000;chr2;132940000;133940000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_134000000_134630000;chr2;134000000;134630000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_134640000_135210000;chr2;134640000;135210000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_135210000_135680000;chr2;135210000;135680000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_135710000_136560000;chr2;135710000;136560000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_136630000_137160000;chr2;136630000;137160000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_137170000_138610000;chr2;137170000;138610000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_138610000_139600000;chr2;138610000;139600000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_139600000_141630000;chr2;139600000;141630000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_141650000_142910000;chr2;141650000;142910000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_142920000_143410000;chr2;142920000;143410000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_143430000_144020000;chr2;143430000;144020000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_144060000_147450000;chr2;144060000;147450000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_147460000_148690000;chr2;147460000;148690000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_148690000_149860000;chr2;148690000;149860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_149870000_150430000;chr2;149870000;150430000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_150430000_151330000;chr2;150430000;151330000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_151340000_152300000;chr2;151340000;152300000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_152350000_152880000;chr2;152350000;152880000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_152880000_153580000;chr2;152880000;153580000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_153580000_154390000;chr2;153580000;154390000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_154450000_155280000;chr2;154450000;155280000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_155300000_156180000;chr2;155300000;156180000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_156200000_158130000;chr2;156200000;158130000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_158310000_158870000;chr2;158310000;158870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_158870000_159620000;chr2;158870000;159620000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_159730000_159990000;chr2;159730000;159990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_160060000_160840000;chr2;160060000;160840000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_160920000_162050000;chr2;160920000;162050000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_162080000_163170000;chr2;162080000;163170000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_163180000_163660000;chr2;163180000;163660000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_163710000_163990000;chr2;163710000;163990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_164000000_165410000;chr2;164000000;165410000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_165580000_165830000;chr2;165580000;165830000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_165850000_166790000;chr2;165850000;166790000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_166810000_167000000;chr2;166810000;167000000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_167030000_167290000;chr2;167030000;167290000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_167360000_168990000;chr2;167360000;168990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_168990000_169800000;chr2;168990000;169800000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_169800000_170260000;chr2;169800000;170260000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_170290000_170790000;chr2;170290000;170790000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_170790000_171780000;chr2;170790000;171780000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_171790000_172300000;chr2;171790000;172300000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_172400000_172990000;chr2;172400000;172990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_173030000_173420000;chr2;173030000;173420000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_173450000_173600000;chr2;173450000;173600000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_173630000_174080000;chr2;173630000;174080000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_174260000_175270000;chr2;174260000;175270000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_175300000_175870000;chr2;175300000;175870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_175890000_176970000;chr2;175890000;176970000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_176970000_178020000;chr2;176970000;178020000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_178020000_178200000;chr2;178020000;178200000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_178200000_178640000;chr2;178200000;178640000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_178950000_179320000;chr2;178950000;179320000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_179550000_180250000;chr2;179550000;180250000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_180280000_180950000;chr2;180280000;180950000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_180960000_181940000;chr2;180960000;181940000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_181940000_182590000;chr2;181940000;182590000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_182600000_182990000;chr2;182600000;182990000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_183030000_183580000;chr2;183030000;183580000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_183610000_183880000;chr2;183610000;183880000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_184040000_185240000;chr2;184040000;185240000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_185480000_186030000;chr2;185480000;186030000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_186140000_186610000;chr2;186140000;186610000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_186630000_187350000;chr2;186630000;187350000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_187360000_187560000;chr2;187360000;187560000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_187710000_188340000;chr2;187710000;188340000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_188350000_189380000;chr2;188350000;189380000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_189390000_189950000;chr2;189390000;189950000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_189960000_190310000;chr2;189960000;190310000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_190520000_190940000;chr2;190520000;190940000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_190940000_191180000;chr2;190940000;191180000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_191190000_191870000;chr2;191190000;191870000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_191910000_192390000;chr2;191910000;192390000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_192390000_192560000;chr2;192390000;192560000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_192610000_193040000;chr2;192610000;193040000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_193060000_194470000;chr2;193060000;194470000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_194520000_195740000;chr2;194520000;195740000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_195860000_196180000;chr2;195860000;196180000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_196210000_196930000;chr2;196210000;196930000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_196940000_197620000;chr2;196940000;197620000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_197660000_198650000;chr2;197660000;198650000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_198650000_199020000;chr2;198650000;199020000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_199170000_200780000;chr2;199170000;200780000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_200810000_201360000;chr2;200810000;201360000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_201430000_201570000;chr2;201430000;201570000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_201580000_201690000;chr2;201580000;201690000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_201730000_202050000;chr2;201730000;202050000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_202100000_202510000;chr2;202100000;202510000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_202640000_203140000;chr2;202640000;203140000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_203140000_204320000;chr2;203140000;204320000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_204330000_204790000;chr2;204330000;204790000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_204790000_205560000;chr2;204790000;205560000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
HiC_HMEC_DI_10kb_chr2_205720000_206860000;chr2;205720000;206860000;HiC;HMEC;DI;10kb;HiC_HMEC_DI_10kb.txt;TADKB
